股票代码,股票简称,行业编码,一级门类,二级门类,上市交易所,公司全程,上市日期,省份,城市,法人,地址,网址,邮箱,电话,主营业务,经营范围
cn_603066,音飞储存,G59,交通运输、仓储和邮政业,仓储业,上海,南京音飞储存设备(集团)股份有限公司,2015/6/11 0:00,江苏,南京市,刘子力,江苏省南京市江宁经济技术开发区殷华街470号,www.informrack.com,xqy6355@informrack.com,025-52726323,仓储设备的研发、生产、销售与服务。,立体仓库系统及设备、货架、仓储设备、机械式停车设备、钢结构及五金制品、输送设备的设计、制造、安装、销售自产产品；信息系统集成服务；供应链管理及技术咨询、技术转让、技术服务；软件产品的研发、销售；自营和代理各类商品及技术的进出口业务（国家限定和禁止进出口的商品及技术除外）；企业管理咨询、商务信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）许可项目：检验检测服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）一般项目：普通货物仓储服务（不含危险化学品等需许可审批的项目）；低温仓储（不含危险化学品等需许可审批的项目）；互联网销售（除销售需要许可的商品）；通用设备维修、专用设备维修；教育咨询服务（不含涉许可审批的教育培训活动）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）
cn_603167,渤海轮渡,G55,交通运输、仓储和邮政业,水上运输业,上海,渤海轮渡集团股份有限公司,2012/9/6 0:00,山东,烟台市,于新建(代),山东省烟台市芝罘区环海路2号,www.bhferry.com,zqb@bhferry.com,0535-6291223,客货滚运输、融资租赁业务、邮轮业务、国际客滚运输产业、船舶燃油销售,烟台至大连、蓬莱至大连、蓬莱至旅顺、龙口至旅顺客滚船运输业务，船舶配件销售，餐饮服务，食品的销售。国际船舶管理业务：船舶买卖、租赁以及其他船舶资产管理；机务、海务和安排维修。国内船舶管理：船舶机务管理；船舶海务管理；船舶检修保养；船舶买卖租赁、营运及资产管理;货物与技术进出口；船舶物料供应和生活品供应；船舶修理。（不含国家限制、禁止类项目；依法须经批准的项目，经相关部门批准后方可开展经营活动）
cn_000582,北部湾港,G55,交通运输、仓储和邮政业,水上运输业,深圳,北部湾港股份有限公司,1995/11/2 0:00,广西,北海市,李延强,广西壮族自治区北海市海角路145号,www.bbwport.cn,bbwg@bbwport.com,0771-2519601,港口、运输、装卸、外轮代理等。,投资兴建港口、码头；为船舶提供码头设施服务；在港区内提供货物装卸、运输、过驳、仓储服务及集装箱拆装箱服务（含港口危险货物作业，凭《港口危险货物作业附证》核定的范围内作业）；港口设施、作业设备和机械的租赁、维修服务；港口旅客运输服务经营；港口拖轮服务；船舶港口服务（为船舶提供岸电、淡水供应；国际、国内航行船舶物料、生活品供应）；道路普通货物运输；机械加工及修理；自有房屋租赁；外轮代理行业的投资及外轮理货；化肥的购销；机电配件、金属材料、建筑材料、装饰材料、渔需品、五金交电化工的销售；供应链管理；经营硫酸、硫磺、正磷酸、高氯酸钾、氢氧化钠、石脑油、2-（2-氨基乙氧基）乙醇、煤焦沥青、黄磷、红磷、盐酸、{含易燃溶剂的合成树脂、油漆、辅助材料、涂料等制品、[闭杯闪点≤60℃]}批发（无仓储）。
cn_600657,信达地产,K70,房地产业,房地产业,上海,信达地产股份有限公司,1993/5/24 0:00,北京,北京市,郭伟,北京市东城区永内大街1号,www.cindare.com,dongban_dc@cinda.com.cn,010-82190959,房地产开发、经营、投资及物业管理。,房地产开发、经营，投资及物业管理，管理咨询、委托代建，营销代理、建材经销、物流。
cn_600665,天地源,K70,房地产业,房地产业,上海,天地源股份有限公司,1993/7/9 0:00,陕西,西安市,袁旺家,陕西省西安市高新区丈八街办科技路33号高新国际商务中心数码大厦12701室,www.tande.cn,tande@tande.cn,029-88326035,房地产业务的开发与经营,房地产开发和经营，自有房屋租赁，物业管理，实业投资，资产管理，国内贸易（除专项规定），与经营相关的咨询业务（上述经营范围涉及许可经营的凭许可证经营）。
cn_002377,国创高新,K70,房地产业,房地产业,深圳,湖北国创高新材料股份有限公司,2010/3/23 0:00,湖北,武汉市,王昕,湖北省武汉市东湖新技术开发区武大园三路8号,www.guochuang.com.cn,hb_guochuanggaoxin@qq.com,027-87617400,改性沥青产品的开发、生产与销售。,沥青系列产品的研发、生产、销售、仓储及物流；承接沥青路面工程；环保工程技术开发及应用；电子产品及相关设备的销售；计算机软件、硬件及相关网络技术的开发、设计、技术咨询和销售；企业管理咨询、房产经纪、房产信息咨询、自有物业租赁；货物进出口、技术服务、技术咨询、技术进出口(国家限制和禁止进出口的货物和技术除外)。
cn_002147,*ST新光,K70,房地产业,房地产业,深圳,新光圆成股份有限公司,2007/8/8 0:00,安徽,马鞍山市,虞江威,安徽省马鞍山市经济技术开发区超山西路,www.xgycgroup.com,dsh@masfy.com,0555-3506900,房地产开发和商业经营，回转支承和锻压设备的研发、生产与销售。,生产、销售回转支承、机械设备、锻压设备；销售金属制品、建材；技术咨询服务；劳动服务；经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外；房地产开发和经营；市场开发管理、商铺租赁、建材、装饰材料批发零售；房产信息中介，装饰工程设计。
cn_600692,亚通股份,K70,房地产业,房地产业,上海,上海亚通股份有限公司,1993/11/19 0:00,上海,上海市,梁峻,上海市崇明区八一路1号,www.shanghaiyatong.com,yt69692618@126.com,021-69695918,房地产开发，通信管网施工及运维，建筑钢材贸易等。,房地产开发经营，金属材料、机械设备、汽车零配件、化工产品（除危险化学品、易制毒化学品、监控化学品、烟花爆竹、民用爆炸用品）、建筑装饰材料、木材、家具、五金交电、百货的批发零售。【企业经营涉及行政许可的，凭许可证件经营】
cn_002208,合肥城建,K70,房地产业,房地产业,深圳,合肥城建发展股份有限公司,2008/1/28 0:00,安徽,合肥市,王晓毅,安徽省合肥市蜀山区潜山路100号琥珀五环国际A座(琥珀五环城和颂阁1幢201),www.hucd.cn,hucd002208@126.com,0551-62661906,普通商品住宅及其配套商业地产、综合商务楼的开发、销售、服务。,房地产开发及商品房销售、租赁、售后服务、城市基础设施及公用设施项目开发和经营；建材产品开发、生产、销售；工业、民用建筑技术咨询；室内装饰（以上项目需要许可证的一律凭证经营）。
cn_002244,滨江集团,K70,房地产业,房地产业,深圳,杭州滨江房产集团股份有限公司,2008/5/29 0:00,浙江,杭州市,戚金兴,浙江省杭州市庆春东路38号,www.binjiang.com.cn,office@binjiang.com.cn,0571-86987771,房地产开发与销售。,房地产开发，房屋建筑，商品房销售，水电安装，室内外装璜；含下属分支机构的经营范围；其他无需报经审批的一切合法项目（以工商登记机关核准为准）。
cn_002285,世联行,K70,房地产业,房地产业,深圳,深圳世联行集团股份有限公司,2009/8/28 0:00,广东,深圳市,胡嘉,广东省深圳市罗湖区深南东路2028号罗湖商务中心12楼,www.worldunion.com.cn,info@worldunion.com.cn,0755-22162708,交易服务业务、交易后服务、资产运营业务、资产管理业务。,房地产咨询、房地产代理、房地产经纪、物业管理。
cn_600807,济南高新,K70,房地产业,房地产业,上海,济南高新发展股份有限公司,1994/1/3 0:00,山东,济南市,刘金辉,山东省济南市高新开发区新宇南路1号济南国际会展中心A区,www.jngxfz.com,600807@vip.163.com,0531-86171188,住宅类与商业类房地产开发,纺织、服装、鞋帽及日用品、五金交电化工（不含化学危险品）、建筑及装饰材料、日用杂货（不含烟花爆竹）、家具、摩托车、钢材、商品房、汽车（不含小轿车）、文化体育用品及器材、电子产品、通信设备（不含无线电发射器材）的销售；房屋、柜台出租；工艺美术品（含金银饰品零售、翻新）；仓储（不含危险化学品）；装饰装修、物业管理（须凭资质证书经营）；企业管理服务；电子信息技术的开发、服务及培训；房地产开发、销售（凭资质证书经营）；矿业投资；矿产品开采的技术开发、技术咨询及技术服务；工程管理服务；投资咨询服务；房地产中介服务；土地管理服务；房屋拆迁服务；黄金制品、铂金制品、非金属矿及制品的批发、展示及零售；黄金矿山专用设备及物资的销售；从事货物及技术的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
cn_000667,美好置业,K70,房地产业,房地产业,深圳,美好置业集团股份有限公司,1996/12/5 0:00,云南,昆明市,刘道明,云南省昆明市北京路与联盟路交叉口卓越俊园10幢1单元32层3202室,www.000667.com,IR@000667.com,027-87838669,装配式建筑业务、现代农业业务、产业新镇业务。,资产管理、股权、产权的投资转让，投资策划咨询服务、实业投资；房地产业、科研信息咨询服务业及市场建设的开发投资和经营管理，房地产开发、经营；房屋租赁（凭许可证开展经营活动）。
cn_002314,南山控股,K70,房地产业,房地产业,深圳,深圳市新南山控股(集团)股份有限公司,2009/12/3 0:00,广东,深圳市,田俊彦,广东省深圳市南山区招商街道赤湾社区赤湾六路8号南山开发集团赤湾总部大厦2501,www.xnskg.cn,nskg@xnskg.cn,0755-26853551,现代高端仓储物流、房地产开发和产城综合开发。,兴办实业(具体项目另行申报)；投资管理；物业开发与经营；供应链管理；管理咨询；经营码头及港口的货物装卸运输以及堆场、仓库及物业租赁业务，代理海上石油后勤服务；(依法须经批准的项目，经相关部门批准后方可开展经营活动)。
